-9.882153907169630158e-02,5.262782302725285515e-03,1.016441465495066865e+00
-1.004856686281482836e-01,8.157391323143491080e-03,1.009010957948710097e+00
-9.546557746733466687e-02,1.222489389849480343e-02,1.005916348121178583e+00
-8.712502517963645332e-02,1.712226708982932805e-02,1.005134746873564078e+00
-7.753446958399651256e-02,2.220346614833968932e-02,1.005210552023348303e+00
-6.788159329656225094e-02,2.712616303807461465e-02,1.005400459907370259e+00
-5.877874067345660591e-02,3.181432790119703702e-02,1.005353698803629570e+00
-5.047301474627350487e-02,3.628595345110795234e-02,1.004935002997428217e+00
-4.297378203739027347e-02,4.057327374782728618e-02,1.004141426555946293e+00
-3.614760564248432201e-02,4.470438057340104382e-02,1.003055125418647053e+00
-2.981294070528632892e-02,4.870138657182394165e-02,1.001773179630575106e+00
-2.382833062291370499e-02,5.257785813253307988e-02,1.000374911076885809e+00
-1.808985245726796309e-02,5.634293471979790607e-02,9.989193835214313921e-01
-1.253114787678365205e-02,6.000270996234739751e-02,9.974447681293380219e-01
-7.115204292598203452e-03,6.356139466629713575e-02,9.959713393054333563e-01
-1.825725497741577169e-03,6.702199922208697258e-02,9.945073595030884395e-01
3.342842243561795247e-03,7.038712266415110552e-02,9.930547348012770392e-01
8.390962069898529746e-03,7.365919810766335951e-02,9.916117122718391963e-01
1.331690827374062969e-02,7.684103168008499241e-02,9.901752906002883048e-01
1.811898123338332584e-02,7.993679856427719777e-02,9.887427049031535242e-01
2.279703783103441059e-02,8.294914455010866938e-02,9.873120489317334103e-01
2.735260855005285097e-02,8.588012703449532381e-02,9.858822895522569851e-01
3.178813696326031335e-02,8.873192057246472031e-02,9.844529229258514036e-01
3.610649007158449331e-02,9.150674372825559622e-02,9.830237495690667959e-01
4.031071602707522739e-02,9.420664152245866729e-02,9.815947146025513215e-01
4.440389063951900167e-02,9.683363704469144517e-02,9.801658458283963871e-01
4.838905384487155598e-02,9.938971411214057861e-02,9.787372122494422122e-01
5.226917747129555120e-02,1.018768151634253799e-01,9.773088938741205656e-01
5.604713060121386398e-02,1.042969172005367429e-01,9.758809443805819273e-01
5.972562064816640953e-02,1.066518470108406419e-01,9.744533387354737952e-01
6.330723488702512392e-02,1.089432775239359275e-01,9.730260316437948642e-01
6.679449703352501044e-02,1.111729148121248928e-01,9.715989946179993675e-01
7.018985891831082402e-02,1.133426318226621599e-01,9.701721786173945761e-01
7.349563167206021874e-02,1.154539236639231803e-01,9.687454402669681830e-01
7.671400488019511354e-02,1.175083436050135405e-01,9.673186999948749643e-01
7.984725052270143231e-02,1.195075859593778267e-01,9.658919982200983023e-01
8.289769192167732725e-02,1.214529721110392535e-01,9.644652584652541050e-01
8.586732932412767527e-02,1.233461696308908312e-01,9.630383741510679663e-01
8.875822465797461591e-02,1.251883683400224767e-01,9.616112558948898270e-01
9.157233095902857223e-02,1.269811775146529598e-01,9.601838522822829791e-01
9.431165708115590851e-02,1.287257317371245935e-01,9.587561106656787846e-01
9.697811015918457456e-02,1.304235378770147724e-01,9.573280724243118378e-01
9.957370241064542049e-02,1.320757422196680575e-01,9.558997211618067702e-01
1.021002406573889298e-01,1.336836119552767543e-01,9.544710067952568711e-01
1.043650409994101302e-01,1.350501846412132390e-01,9.417243449245445985e-01
1.068502904160073957e-01,1.365007533049870103e-01,9.273865933485266888e-01
1.096282169946528329e-01,1.380994040332478578e-01,9.129892106831255516e-01
1.126709252827675922e-01,1.397995015730204293e-01,8.986750280529410828e-01
1.159245574647026072e-01,1.415537097580836234e-01,8.844360139507658758e-01
1.193398417504653447e-01,1.433292400947912548e-01,8.702499382298025665e-01
1.228766363258479155e-01,1.451056387661002200e-01,8.561034954758349746e-01
1.265068561549160531e-01,1.468849246837040379e-01,8.419964267057149510e-01
1.302047512258073525e-01,1.487136771689378523e-01,8.279511769229784823e-01
1.835712639034123572e-01,1.371669433644187031e-01,1.003884337899887402e+00
1.886291074701063886e-01,1.387879832620816933e-01,9.963982993767661611e-01
1.914398931393488379e-01,1.404488982630574812e-01,9.847812184740096786e-01
1.925626724239031529e-01,1.419253453721834313e-01,9.717983779828417434e-01
1.925379493490127769e-01,1.432353411862214709e-01,9.579325888300007641e-01
1.918220051982674201e-01,1.444204545649441229e-01,9.434807167521880311e-01
1.907467751444202886e-01,1.455222214141403958e-01,9.286553636092008679e-01
1.896116788082063687e-01,1.465833912465354660e-01,9.136825158101938849e-01
1.886312588887057162e-01,1.476397096683789156e-01,8.987309351446134409e-01
1.879237500802905525e-01,1.487131102878184175e-01,8.839274088543781493e-01
1.875366150441394042e-01,1.498132053980469058e-01,8.693537621216204103e-01
1.874380159214168728e-01,1.509469849280401788e-01,8.550615301910597932e-01
1.875181440041942538e-01,1.521371473415381037e-01,8.410746772538728599e-01
1.875932221383852794e-01,1.533599747167494753e-01,8.273877227754873331e-01
1.945078933466807825e-01,1.319588437868490505e-01,1.016246119862274755e+00
2.010610786686493068e-01,1.339002339253608509e-01,1.011335552644921698e+00
2.058682880165945139e-01,1.360496975955417243e-01,1.002520650201503605e+00
2.089268075324461349e-01,1.380942467902755155e-01,9.922540549074128080e-01
2.105364693440017754e-01,1.399894852076092322e-01,9.802533305935167141e-01
2.116680273088532016e-01,1.418194926013297552e-01,9.675715501636061866e-01
2.121170808921185313e-01,1.434608867205079963e-01,9.551186160861212526e-01
2.118910108316538476e-01,1.449315635106357969e-01,9.420994943370312180e-01
2.111020837781911186e-01,1.462544818106951416e-01,9.285850231448482539e-01
2.098422300133698515e-01,1.474360307999345587e-01,9.146686115689027785e-01
2.081789090895378169e-01,1.484903092980229267e-01,9.004345056600449038e-01
2.061588996715021660e-01,1.494349934771533051e-01,8.859575798850968242e-01
2.038125050693724849e-01,1.502742645087385420e-01,8.713014219105127411e-01
2.011573241425219927e-01,1.510131093644981326e-01,8.565129726085594086e-01
1.989647627621433934e-01,1.518225877999719031e-01,8.433803754186989243e-01
1.962892109913855765e-01,1.524740102829111044e-01,8.292873272920404659e-01
1.960358467249883607e-01,1.290129279279291219e-01,1.019406445421386476e+00
2.023460823614592341e-01,1.310049959892272131e-01,1.014390875215608778e+00
2.069931513021268099e-01,1.332394552924928144e-01,1.005495250336347235e+00
2.099543651010961076e-01,1.353690025333082192e-01,9.951841081059823457e-01
2.115275560596409921e-01,1.373228997401814977e-01,9.834227181789477745e-01
